0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
9964.1,9526.2,9262.3,9973.9,9403.2,9465.1,13784.2,9645.4,9397.1,9229.6,9091.0,9501.6,9198.9,9479.6,9519.7,9385.3,8062.5,9876.8,14137.7,12430.0,9019.4,9570.0,9259.8,9614.6,9533.4,17579.2,13969.5,14097.0,0.0,9480.6,9321.0,9436.5,9430.5,9325.6,9706.4,9283.6,9845.3,9476.2,9899.2,9356.5,9483.7,9366.3,9677.7,9448.1,9344.2,9331.3,9084.6,21907.9,4459.6,20484.7,10078.8,10122.2,9356.7,9366.0,8987.5,9151.7,9009.7,13782.7,13799.6,14190.0,8901.7,5379.8,7992.5,9773.3,8053.6,10209.0,9298.4,9386.5,8755.7,9142.2,8492.0,9359.5,9064.0,9858.1,9222.1,9173.3,12774.2,11037.1,21927.3,9839.8,9066.8,9036.2,9004.4,21985.4,2808.6,17173.9,12567.0,8983.5,9499.7,6518.6,2868.3,10205.4,8375.8,8331.8,8311.9,9529.5,9128.5,8556.3,8770.8,9378.9,8812.0,9356.7,9390.8,9071.8,8907.7,8635.9,9250.8,8511.9,8983.2,8677.1,8926.4,8798.0,13607.1,13096.9,9809.7,7575.1,6266.1,10533.9,8232.9,23249.3,8900.2,9079.2,8983.9,9320.3,8801.3,14650.7,13763.8,13069.9,13840.8,13792.2,14032.7,4509.9,10269.3,9834.1,8435.7,6518.9,9390.3,11994.3,8336.4,10107.8,12446.0,29385.7,6955.1,7042.6,7028.5,7639.8,9294.8,9001.4,14095.0,6864.0,14392.3,13665.3,7614.9
1669.5,181.9,272.5,947.4,192.3,438.2,7561.4,495.6,90.3,286.9,442.7,122.2,267.7,131.5,370.8,225.2,2186.0,859.8,7914.9,6207.2,529.5,9475.9,370.9,595.0,516.4,24658.1,23478.1,23605.6,9566.5,0.0,176.7,61.4,413.5,126.7,556.6,217.0,828.3,84.1,882.2,145.8,593.9,198.0,647.1,111.2,181.8,185.1,409.5,20690.2,5398.2,14492.4,1061.8,1105.2,256.2,250.6,543.3,350.7,532.6,7559.9,7576.8,7967.2,14654.5,14888.4,2109.6,2273.4,2198.7,1478.7,212.0,319.3,841.1,374.9,1354.7,312.4,582.4,2967.4,1413.2,424.3,19853.1,13454.5,20653.5,745.0,585.7,724.6,14757.2,20565.8,9980.9,10951.1,19645.9,14658.6,9405.6,16027.2,10047.9,15258.3,17884.4,1588.2,1597.7,675.7,1013.6,1173.6,1082.3,549.5,1086.5,148.4,342.2,655.8,1036.0,1089.9,446.6,1322.5,646.3,1120.5,817.4,922.2,7384.3,7104.6,9715.6,7281.2,3510.3,1990.2,1743.0,30328.2,565.1,672.1,513.8,516.1,1081.7,8427.9,7541.0,6847.1,7618.0,7569.4,7809.9,5423.3,1556.4,2334.2,17944.3,3167.8,724.4,5771.5,17845.0,16407.2,19524.9,23393.4,6686.1,6012.7,5798.4,6817.4,267.4,578.1,7872.2,5948.0,8169.5,7442.5,2383.7
1660.1,270.3,120.1,947.5,277.5,438.7,7552.0,605.1,100.8,129.6,304.6,222.7,221.4,273.2,459.2,290.5,2052.4,850.4,7905.5,6197.8,428.5,9340.1,316.5,588.2,507.0,24522.3,23342.3,23469.8,9430.7,215.6,0.0,176.0,404.1,126.8,666.1,194.9,818.9,225.8,872.8,210.5,584.5,262.9,651.3,243.4,233.6,213.6,263.8,20680.8,5262.4,14483.0,1052.4,1095.8,235.6,338.6,417.9,203.0,422.6,7550.5,7567.4,7957.8,14518.7,14752.6,1976.0,2264.0,2065.1,1469.3,54.7,359.5,705.3,230.7,1221.1,290.7,448.8,2958.0,1375.5,370.0,19717.3,13318.7,20644.1,813.4,452.1,591.0,14621.4,20556.4,9845.1,10941.7,19510.1,14522.8,9269.8,15891.4,9912.1,15122.5,17748.6,1454.6,1461.9,666.3,966.3,1037.8,948.7,506.2,950.7,60.4,320.5,522.2,900.2,954.1,423.9,1186.7,510.5,986.9,681.6,786.4,7374.9,7095.2,9579.8,7145.4,3374.5,1980.8,1609.4,30192.4,424.1,571.2,372.8,493.4,948.1,8418.5,7531.6,6837.7,7608.6,7560.0,7800.5,5287.5,1547.0,2324.8,17808.5,3032.0,681.1,5762.1,17709.2,16271.4,19389.1,23384.0,6550.3,5876.9,5662.6,6681.6,205.3,437.3,7862.8,5812.2,8160.1,7433.1,2247.9
1722.7,227.7,251.0,989.0,177.0,491.1,7614.6,537.2,90.3,238.7,387.4,168.0,213.9,173.1,416.6,209.9,2173.3,913.0,7968.1,6260.4,498.1,9433.0,424.1,640.8,569.6,24615.2,23435.2,23562.7,9523.6,115.5,169.6,0.0,466.7,77.5,598.2,185.2,881.5,125.7,935.4,126.1,647.1,182.7,692.9,116.4,162.1,163.6,357.4,20743.4,5355.3,14545.6,1115.0,1158.4,309.4,235.3,495.6,299.7,484.9,7613.1,7630.0,8020.4,14611.6,14845.5,2103.3,2326.6,2186.0,1531.9,178.6,305.8,796.8,319.6,1352.0,365.6,579.7,3020.6,1466.4,474.8,19810.2,13411.6,20706.7,786.6,583.0,721.9,14714.3,20619.0,9938.0,11004.3,19603.0,14615.7,9362.7,15984.3,10005.0,15215.4,17841.5,1558.1,1554.8,728.9,1066.8,1130.7,1079.6,602.7,1052.9,141.3,395.4,653.1,1002.4,1047.0,499.8,1279.6,641.4,1117.8,812.5,877.9,7437.5,7157.8,9672.7,7238.3,3467.4,2043.4,1740.3,30285.3,514.1,634.8,462.8,569.3,1079.0,8481.1,7594.2,6900.3,7671.2,7622.6,7863.1,5380.4,1609.6,2387.4,17901.4,3124.9,777.6,5824.7,17802.1,16364.3,19482.0,23446.6,6643.2,5969.8,5755.5,6774.5,269.7,558.7,7925.4,5905.1,8222.7,7495.7,2340.8
1309.9,252.7,305.8,597.3,572.9,88.5,7201.8,286.6,392.2,420.8,588.4,402.0,543.2,496.1,164.1,613.0,1947.3,500.2,7555.3,5847.6,712.3,9364.0,205.0,238.0,156.8,24546.2,23366.2,23493.7,9454.6,463.7,357.8,467.4,0.0,456.2,345.8,509.3,468.7,470.4,522.6,520.1,219.4,585.4,301.1,491.8,556.1,532.0,547.6,20330.6,5286.3,14132.8,702.2,745.6,185.1,631.2,674.3,459.4,678.5,7200.3,7217.2,7607.6,14542.6,14776.5,1870.9,1913.8,1960.0,1119.1,373.8,677.9,729.2,514.5,1116.0,190.8,447.7,2607.8,1108.7,287.8,19741.2,13342.6,20293.9,463.2,451.0,589.4,14645.3,20206.2,9869.0,10591.5,19534.0,14546.7,9293.7,15915.3,9936.0,15146.4,17772.5,1349.5,1383.4,301.2,785.0,1061.7,843.6,239.4,974.6,339.9,139.0,517.5,923.0,978.0,218.1,1210.6,517.5,881.8,705.5,810.3,7024.7,6745.0,9603.7,7169.3,3398.4,1630.6,1504.3,30216.3,617.8,789.0,566.5,232.5,843.0,8068.3,7181.4,6487.5,7258.4,7209.8,7450.3,5311.4,1196.8,1974.6,17832.4,3055.9,414.3,5411.9,17733.1,16295.3,19413.0,23033.8,6574.2,5900.8,5686.5,6705.5,248.5,559.2,7512.6,5836.1,7809.9,7082.9,2271.8
1769.9,274.9,271.7,1028.5,183.1,538.3,7661.8,576.7,137.5,259.4,375.5,215.2,195.1,188.8,463.8,199.3,2186.2,960.2,8015.3,6307.6,479.3,9445.9,463.8,688.0,616.8,24628.1,23448.1,23575.6,9536.5,155.0,194.8,110.9,513.9,0.0,637.7,166.4,928.7,165.2,982.6,106.4,694.3,171.7,740.1,122.5,142.4,144.8,354.1,20790.6,5368.2,14592.8,1162.2,1205.6,356.6,241.4,476.8,320.4,466.1,7660.3,7677.2,8067.6,14624.5,14858.4,2116.2,2373.8,2198.9,1579.1,199.3,290.7,817.5,320.8,1372.7,411.8,600.4,3067.8,1511.6,516.5,19823.1,13424.5,20753.9,826.1,603.7,742.6,14727.2,20666.2,9950.9,11051.5,19615.9,14628.6,9375.6,15997.2,10017.9,15228.3,17854.4,1571.0,1567.7,776.1,1112.0,1143.6,1100.3,647.9,1073.6,166.5,441.6,673.8,1023.1,1059.9,545.0,1292.5,662.1,1138.5,833.2,898.6,7484.7,7205.0,9685.6,7251.2,3480.3,2090.6,1761.0,30298.2,534.8,616.0,483.5,614.5,1099.7,8528.3,7641.4,6947.5,7718.4,7669.8,7910.3,5393.3,1656.8,2434.6,17914.3,3137.8,822.8,5871.9,17815.0,16377.2,19494.9,23493.8,6656.1,5982.7,5768.4,6787.4,311.4,579.4,7972.6,5918.0,8269.9,7542.9,2353.7
1197.6,385.2,605.1,450.9,603.6,296.1,7089.5,74.3,554.7,720.1,887.7,440.4,764.8,488.4,205.8,629.3,2235.1,387.9,7443.0,5735.3,1001.4,9651.8,492.8,105.6,287.6,24834.0,23654.0,23781.5,9742.4,502.1,641.3,563.5,316.0,628.8,0.0,714.1,356.4,477.4,410.3,642.9,427.3,617.0,107.9,530.2,634.3,657.0,846.9,20218.3,5574.1,14020.5,589.9,633.3,484.4,669.6,973.6,758.7,977.8,7088.0,7104.9,7495.3,14830.4,15064.3,2158.7,1801.5,2247.8,1006.8,673.1,676.2,1017.0,813.8,1403.8,490.1,735.5,2495.5,1248.2,575.6,20029.0,13630.4,20181.6,219.5,738.8,877.2,14933.1,20093.9,10156.8,10479.2,19821.8,14834.5,9581.5,16203.1,10223.8,15434.2,18060.3,1637.3,1671.2,399.9,954.2,1349.5,1131.4,536.2,1262.4,601.5,420.8,805.3,1210.8,1265.8,505.9,1498.4,805.3,1169.6,993.3,1098.1,6912.4,6632.7,9891.5,7457.1,3686.2,1518.3,1792.1,30504.1,917.1,1088.3,865.8,548.5,1130.8,7956.0,7069.1,6375.2,7146.1,7097.5,7338.0,5599.2,1084.5,1862.3,18120.2,3343.7,621.3,5299.6,18020.9,16583.1,19700.8,22921.5,6862.0,6188.6,5974.3,6993.3,547.8,858.5,7400.3,6123.9,7697.6,6970.6,2559.6
1801.5,371.6,261.5,1088.9,213.7,580.1,7693.4,692.3,225.8,116.4,231.1,311.9,50.7,290.1,560.5,203.2,2041.8,991.8,8046.9,6339.2,334.9,9301.5,439.7,729.6,648.4,24483.7,23303.7,23431.2,9392.1,290.9,197.8,246.8,545.5,135.9,753.3,0.0,960.3,286.7,1014.2,134.1,725.9,184.2,792.7,254.5,162.3,108.9,209.7,20822.2,5223.8,14624.4,1193.8,1237.2,377.0,235.0,332.4,180.2,321.7,7691.9,7708.8,8099.2,14480.1,14714.0,1971.8,2405.4,2054.5,1610.7,175.2,255.5,677.3,176.4,1343.4,432.1,590.2,3099.4,1498.7,511.4,19678.7,13280.1,20785.5,941.7,593.5,687.4,14582.8,20697.8,9806.5,11083.1,19471.5,14484.2,9231.2,15852.8,9873.5,15083.9,17710.0,1426.6,1423.3,807.7,1107.7,999.2,1070.8,629.4,933.4,198.3,461.9,623.9,882.9,915.5,558.9,1148.1,583.4,1109.2,697.3,758.4,7516.3,7236.6,9541.2,7106.8,3335.9,2122.2,1731.7,30153.8,390.9,471.6,339.6,628.4,1070.4,8559.9,7673.0,6979.1,7750.0,7701.4,7941.9,5248.9,1688.4,2466.2,17769.9,2993.4,804.3,5903.5,17670.6,16232.8,19350.5,23525.4,6511.7,5838.3,5624.0,6643.0,328.5,462.9,8004.2,5773.6,8301.5,7574.5,2209.3
915.3,676.0,760.4,131.8,945.2,434.7,6807.2,421.6,845.5,875.4,1043.0,782.0,997.8,830.0,497.6,970.9,2401.9,105.6,7160.7,5453.0,1166.9,9818.6,659.6,304.8,426.2,25000.8,23820.8,23948.3,9909.2,843.7,812.4,905.1,454.6,910.8,393.7,963.9,0.0,819.0,57.1,974.7,546.8,958.6,349.1,871.8,975.9,986.6,1002.2,19936.0,5740.9,13738.2,307.6,351.0,639.7,1011.2,1128.9,914.0,1133.1,6805.7,6822.6,7213.0,14997.2,15231.1,2325.5,1519.2,2414.6,724.5,828.4,1017.8,1183.8,969.1,1570.6,645.4,902.3,2213.2,1159.5,742.4,20195.8,13797.2,19899.3,251.8,905.6,1044.0,15099.9,19811.6,10323.6,10196.9,19988.6,15001.3,9748.3,16369.9,10390.6,15601.0,18227.1,1804.1,1838.0,526.2,1080.5,1516.3,1298.2,674.8,1429.2,794.5,593.6,972.1,1377.6,1432.6,672.7,1665.2,972.1,1336.4,1160.1,1264.9,6630.1,6350.4,10058.3,7623.9,3853.0,1236.0,1958.9,30670.9,1072.4,1243.6,1021.1,687.1,1297.6,7673.7,6786.8,6092.9,6863.8,6815.2,7055.7,5766.0,802.2,1580.0,18287.0,3510.5,747.6,5017.3,18187.7,16749.9,19867.6,22639.2,7028.8,6355.4,6141.1,7160.1,703.1,1013.8,7118.0,6290.7,7415.3,6688.3,2726.4
1634.8,168.1,362.5,863.3,173.0,431.5,7526.7,411.5,180.3,376.9,527.8,80.8,347.4,90.7,331.5,198.3,2249.1,825.1,7880.2,6172.5,576.7,9548.0,433.9,530.1,519.8,24730.2,23550.2,23677.7,9638.6,90.0,266.7,151.4,438.8,216.7,472.5,296.7,793.6,0.0,847.5,231.9,619.2,201.8,579.0,125.3,209.6,232.3,499.5,20655.5,5470.3,14457.7,1027.1,1070.5,319.0,258.8,590.5,440.7,579.8,7525.2,7542.1,7932.5,14726.6,14960.5,2172.7,2238.7,2261.8,1444.0,302.0,278.5,913.2,464.9,1417.8,362.7,654.5,2932.7,1476.2,487.3,19925.2,13526.6,20618.8,660.9,657.8,796.7,14829.3,20531.1,10053.0,10916.4,19718.0,14730.7,9477.7,16099.3,10120.0,15330.4,17956.5,1651.3,1669.8,701.0,1076.6,1245.7,1145.4,612.5,1158.6,238.4,392.5,727.9,1108.1,1162.0,509.6,1394.6,718.4,1183.6,889.5,994.3,7349.6,7069.9,9787.7,7353.3,3582.4,1955.5,1806.1,30400.3,655.1,719.3,603.8,579.1,1144.8,8393.2,7506.3,6812.4,7583.3,7534.7,7775.2,5495.4,1521.7,2299.5,18016.4,3239.9,787.4,5736.8,17917.1,16479.3,19597.0,23358.7,6758.2,6084.8,5870.5,6889.5,339.5,650.2,7837.5,6020.1,8134.8,7407.8,2455.8
898.7,715.2,799.6,74.7,984.4,473.9,6790.6,460.8,884.7,914.6,1082.2,821.2,1037.0,869.2,536.8,1010.1,2441.1,87.8,7144.1,5436.4,1206.1,9857.8,698.8,344.0,465.4,25040.0,23860.0,23987.5,9948.4,882.9,851.6,944.3,493.8,950.0,432.9,1003.1,57.1,858.2,0.0,1013.9,601.4,997.8,388.3,911.0,1015.1,1025.8,1041.4,19919.4,5780.1,13721.6,291.0,334.4,678.9,1050.4,1168.1,953.2,1172.3,6789.1,6806.0,7196.4,15036.4,15270.3,2364.7,1502.6,2453.8,707.9,867.6,1057.0,1223.0,1008.3,1609.8,684.6,941.5,2196.6,1216.6,781.6,20235.0,13836.4,19882.7,268.0,944.8,1083.2,15139.1,19795.0,10362.8,10180.3,20027.8,15040.5,9787.5,16409.1,10429.8,15640.2,18266.3,1843.3,1877.2,580.8,1135.1,1555.5,1337.4,714.0,1468.4,833.7,632.8,1011.3,1416.8,1471.8,711.9,1704.4,1011.3,1375.6,1199.3,1304.1,6613.5,6333.8,10097.5,7663.1,3892.2,1219.4,1998.1,30710.1,1111.6,1282.8,1060.3,726.3,1336.8,7657.1,6770.2,6076.3,6847.2,6798.6,7039.1,5805.2,785.6,1563.4,18326.2,3549.7,802.2,5000.7,18226.9,16789.1,19906.8,22622.6,7068.0,6394.6,6180.3,7199.3,742.3,1053.0,7101.4,6329.9,7398.7,6671.7,2765.6
1830.1,368.2,290.1,1078.0,147.6,608.7,7722.0,626.2,229.2,243.0,349.9,301.4,177.3,224.0,546.2,129.7,2140.0,1020.4,8075.5,6367.8,383.7,9399.7,482.2,744.8,677.0,24581.9,23401.9,23529.4,9490.3,248.1,215.5,238.0,574.1,147.1,687.2,126.6,988.9,220.6,1042.8,0.0,754.5,110.7,793.7,203.4,88.6,39.3,336.3,20850.8,5322.0,14653.0,1222.4,1265.8,405.6,177.8,397.5,306.8,386.8,7720.5,7737.4,8127.8,14578.3,14812.2,2070.0,2434.0,2152.7,1639.3,217.7,190.7,803.9,303.0,1391.1,460.7,618.8,3128.0,1541.2,540.0,19776.9,13378.3,20814.1,875.6,622.1,761.0,14681.0,20726.4,9904.7,11111.7,19569.7,14582.4,9329.4,15951.0,9971.7,15182.1,17808.2,1524.8,1521.5,836.3,1136.3,1097.4,1118.7,671.9,1060.0,207.6,490.5,692.2,1009.5,1013.7,593.9,1246.3,670.7,1156.9,823.9,885.0,7544.9,7265.2,9639.4,7205.0,3434.1,2150.8,1779.4,30252.0,517.5,526.3,466.2,663.4,1118.1,8588.5,7701.6,7007.7,7778.6,7730.0,7970.5,5347.1,1717.0,2494.8,17868.1,3091.6,846.8,5932.1,17768.8,16331.0,19448.7,23554.0,6609.9,5936.5,5722.2,6741.2,371.0,573.6,8032.8,5871.8,8330.1,7603.1,2307.5
1227.5,453.0,506.1,680.3,773.2,252.0,7119.4,385.6,592.5,621.1,788.7,602.3,743.5,695.8,356.7,813.3,2050.8,583.2,7472.9,5765.2,912.6,9447.4,323.5,337.8,287.0,24629.6,23449.6,23577.1,9538.0,664.0,558.1,667.7,205.3,656.5,437.7,709.6,551.7,670.7,605.6,720.4,0.0,785.7,393.1,692.1,756.4,732.3,747.9,20248.2,5369.7,14050.4,785.2,828.6,385.4,831.5,874.6,659.7,878.8,7117.9,7134.8,7525.2,14626.0,14859.9,1974.4,1831.4,2044.9,1199.5,574.1,878.2,812.6,714.8,1219.5,391.1,531.1,2525.4,935.1,410.7,19824.6,13426.0,20211.5,535.2,534.4,673.3,14728.7,20123.8,9952.4,10509.1,19617.4,14630.1,9377.1,15998.7,10019.4,15229.8,17855.9,1453.0,1486.9,83.5,621.3,1145.1,947.1,138.7,1058.0,540.2,339.3,604.5,1007.5,1061.4,294.5,1294.0,600.9,985.3,788.9,893.7,6942.3,6662.6,9687.1,7252.7,3481.8,1610.2,1607.8,30299.7,798.7,989.3,766.8,225.6,946.5,7985.9,7099.0,6405.1,7176.0,7127.4,7367.9,5394.8,1277.2,1892.2,17915.8,3139.3,246.3,5329.5,17816.5,16378.7,19496.4,22951.4,6657.6,5984.2,5769.9,6788.9,448.8,723.1,7430.2,5919.5,7727.5,7000.5,2355.2
1785.1,290.7,351.8,1013.6,85.6,554.1,7677.0,561.8,224.1,311.6,421.7,234.2,245.9,151.4,479.6,118.3,2211.8,975.4,8030.5,6322.8,455.5,9471.5,535.3,680.4,642.4,24653.7,23473.7,23601.2,9562.1,170.6,277.2,160.5,561.4,195.1,622.8,195.2,943.9,162.4,997.8,125.2,741.8,0.0,729.3,125.9,88.4,111.1,404.9,20805.8,5393.8,14608.0,1177.4,1220.8,426.8,139.4,469.3,375.4,458.6,7675.5,7692.4,8082.8,14650.1,14884.0,2141.8,2389.0,2224.5,1594.3,270.8,209.9,872.5,371.6,1452.8,483.0,680.5,3083.0,1583.8,594.9,19848.7,13450.1,20769.1,811.2,683.8,822.7,14752.8,20681.4,9976.5,11066.7,19641.5,14654.2,9401.2,16022.8,10043.5,15253.9,17880.0,1596.6,1593.3,823.6,1184.2,1169.2,1180.4,720.1,1128.6,254.1,512.8,753.9,1078.1,1085.5,617.2,1318.1,739.3,1218.6,892.5,953.6,7499.9,7220.2,9711.2,7276.8,3505.9,2105.8,1841.1,30323.8,586.1,598.1,534.8,686.7,1179.8,8543.5,7656.6,6962.7,7733.6,7685.0,7925.5,5418.9,1672.0,2449.8,17939.9,3163.4,895.0,5887.1,17840.6,16402.8,19520.5,23509.0,6681.7,6008.3,5794.0,6813.0,399.0,642.2,7987.8,5943.6,8285.1,7558.1,2379.3
1158.3,457.4,592.1,445.7,704.9,266.4,7050.2,161.5,626.9,707.1,874.7,541.7,829.5,589.7,271.3,730.6,2233.6,348.6,7403.7,5696.0,998.6,9650.3,491.3,62.6,257.9,24832.5,23652.5,23780.0,9740.9,603.4,644.1,664.8,286.3,726.0,112.5,795.6,317.1,578.7,371.0,744.2,397.6,718.3,0.0,631.5,735.6,758.3,833.9,20179.0,5572.6,13981.2,550.6,594.0,471.4,770.9,960.6,745.7,964.8,7048.7,7065.6,7456.0,14828.9,15062.8,2157.2,1762.2,2246.3,967.5,660.1,777.5,1015.5,800.8,1402.3,477.1,734.0,2456.2,1208.9,574.1,20027.5,13628.9,20142.3,238.2,737.3,875.7,14931.6,20054.6,10155.3,10439.9,19820.3,14833.0,9580.0,16201.6,10222.3,15432.7,18058.8,1635.8,1669.7,370.2,924.5,1348.0,1129.9,506.5,1260.9,626.2,425.3,803.8,1209.3,1264.3,504.4,1496.9,803.8,1168.1,991.8,1096.6,6873.1,6593.4,9890.0,7455.6,3684.7,1479.0,1790.6,30502.6,904.1,1075.3,852.8,518.8,1129.3,7916.7,7029.8,6335.9,7106.8,7058.2,7298.7,5597.7,1045.2,1823.0,18118.7,3342.2,591.6,5260.3,18019.4,16581.6,19699.3,22882.2,6860.5,6187.1,5972.8,6991.8,534.8,845.5,7361.0,6122.4,7658.3,6931.3,2558.1
1734.9,243.8,273.3,963.4,135.6,507.2,7626.8,511.6,98.2,273.3,422.0,180.9,248.5,120.1,431.6,168.5,2196.2,925.2,7980.3,6272.6,514.8,9467.6,435.3,630.2,587.4,24649.8,23469.8,23597.3,9558.2,123.7,177.5,34.6,484.5,112.1,572.6,202.3,893.7,100.1,947.6,131.1,664.9,141.3,679.1,0.0,160.6,170.4,392.0,20755.6,5389.9,14557.8,1127.2,1170.6,322.9,193.9,528.6,334.3,517.9,7625.3,7642.2,8032.6,14646.2,14880.1,2119.8,2338.8,2208.9,1544.1,212.8,264.4,831.4,354.2,1364.9,378.0,592.6,3032.8,1477.8,482.7,19844.8,13446.2,20718.9,761.0,595.9,734.8,14748.9,20631.2,9972.6,11016.5,19637.6,14650.3,9397.3,16018.9,10039.6,15250.0,17876.1,1592.7,1589.4,746.7,1078.2,1165.3,1092.5,614.1,1087.5,149.2,407.8,666.0,1037.0,1081.6,511.2,1314.2,656.5,1130.7,827.6,912.5,7449.7,7170.0,9707.3,7272.9,3502.0,2055.6,1753.2,30319.9,548.7,657.4,497.4,580.7,1091.9,8493.3,7606.4,6912.5,7683.4,7634.8,7875.3,5415.0,1621.8,2399.6,17936.0,3159.5,789.0,5836.9,17836.7,16398.9,19516.6,23458.8,6677.8,6004.4,5790.1,6809.1,277.6,588.3,7937.6,5939.7,8234.9,7507.9,2375.4
1808.9,314.5,311.6,1037.4,109.4,577.9,7700.8,585.6,247.9,264.5,372.5,258.0,198.8,175.2,503.4,56.9,2162.6,999.2,8054.3,6346.6,406.3,9422.3,503.7,704.2,666.2,24604.5,23424.5,23552.0,9512.9,194.4,237.0,184.3,585.2,168.6,646.6,148.1,967.7,188.3,1021.6,74.9,765.6,57.0,753.1,149.7,0.0,60.8,357.8,20829.6,5344.6,14631.8,1201.2,1244.6,427.1,105.0,420.1,328.3,409.4,7699.3,7716.2,8106.6,14600.9,14834.8,2092.6,2412.8,2175.3,1618.1,239.2,160.6,825.4,324.5,1412.6,482.2,640.3,3106.8,1562.7,561.5,19799.5,13400.9,20792.9,835.0,643.6,782.5,14703.6,20705.2,9927.3,11090.5,19592.3,14605.0,9352.0,15973.6,9994.3,15204.7,17830.8,1547.4,1544.1,847.4,1157.8,1120.0,1140.2,693.4,1081.5,229.1,512.0,713.7,1031.0,1036.3,615.4,1268.9,692.2,1178.4,845.4,906.5,7523.7,7244.0,9662.0,7227.6,3456.7,2129.6,1800.9,30274.6,539.0,548.9,487.7,684.9,1139.6,8567.3,7680.4,6986.5,7757.4,7708.8,7949.3,5369.7,1695.8,2473.6,17890.7,3114.2,868.3,5910.9,17791.4,16353.6,19471.3,23532.8,6632.5,5959.1,5744.8,6763.8,392.5,595.1,8011.6,5894.4,8308.9,7581.9,2330.1
1803.6,349.7,263.6,1079.6,149.2,582.2,7695.5,627.8,202.7,223.4,338.1,303.0,157.7,225.6,547.8,139.8,2148.8,993.9,8049.0,6341.3,426.6,9408.5,447.1,731.7,650.5,24590.7,23410.7,23538.2,9499.1,229.6,189.0,219.5,547.6,120.6,688.8,107.0,962.4,222.2,1016.3,42.9,728.0,112.2,795.3,184.9,82.9,0.0,316.7,20824.3,5330.8,14626.5,1195.9,1239.3,379.1,187.9,440.4,287.2,429.7,7694.0,7710.9,8101.3,14587.1,14821.0,2078.8,2407.5,2161.5,1612.8,182.6,233.6,784.3,283.4,1364.6,434.2,592.3,3101.5,1506.1,513.5,19785.7,13387.1,20787.6,877.2,595.6,734.5,14689.8,20699.9,9913.5,11085.2,19578.5,14591.2,9338.2,15959.8,9980.5,15190.9,17817.0,1533.6,1530.3,809.8,1109.8,1106.2,1092.2,636.8,1040.4,181.1,464.0,665.7,989.9,1022.5,566.3,1255.1,651.1,1130.4,804.3,865.4,7518.4,7238.7,9648.2,7213.8,3442.9,2124.3,1752.9,30260.8,497.9,569.2,446.6,635.8,1091.6,8562.0,7675.1,6981.2,7752.1,7703.5,7944.0,5355.9,1690.5,2468.3,17876.9,3100.4,811.7,5905.6,17777.6,16339.8,19457.5,23527.5,6618.7,5945.3,5731.0,6750.0,335.9,554.0,8006.3,5880.6,8303.6,7576.6,2316.3
1858.5,566.5,318.5,1145.9,459.0,637.1,7750.4,828.6,404.9,236.6,40.8,506.8,204.1,519.6,702.9,448.5,1887.4,1048.8,8103.9,6396.2,164.7,9147.1,534.8,786.6,705.4,24329.3,23149.3,23276.8,9237.7,485.8,347.9,441.7,602.5,330.8,889.6,288.8,1017.3,496.0,1071.2,379.4,782.9,429.5,849.7,453.3,407.6,354.2,0.0,20879.2,5069.4,14681.4,1250.8,1294.2,434.0,451.7,163.0,153.2,167.7,7748.9,7765.8,8156.2,14325.7,14559.6,1817.4,2427.1,1900.1,1667.7,325.3,472.2,557.1,150.7,1292.4,489.1,581.7,3156.4,1520.1,554.4,19524.3,13125.7,20842.5,1011.8,584.5,642.6,14428.4,20754.8,9652.1,11140.1,19317.1,14329.8,9076.8,15698.4,9719.1,14929.5,17555.6,1272.2,1268.9,864.7,1085.6,844.8,974.5,724.5,832.0,383.6,518.9,598.9,786.6,761.1,622.3,993.7,522.7,1019.5,605.4,638.2,7573.3,7293.6,9386.8,6952.4,3181.5,2179.2,1677.4,29999.4,267.5,330.0,216.2,691.8,1045.4,8616.9,7730.0,7036.1,7807.0,7758.4,7998.9,5094.5,1745.4,2487.9,17615.5,2839.0,898.2,5960.5,17516.2,16078.4,19196.1,23582.4,6357.3,5683.9,5469.6,6488.6,423.6,388.3,8061.2,5619.2,8358.5,7631.5,2054.9
